0  1:0.05  2:0.1  3:0.05  4:0.075  5:0.125  6:0.0  7:0.025  8:0.125  9:0.05  10:0.075  11:0.05  12:0.0  13:0.075  14:0.1  15:0.05  16:0.05  17:0.07692307692307693  18:0.10256410256410256  19:0.07692307692307693  20:0.02564102564102564  21:0.05128205128205128  22:0.10256410256410256  23:0.02564102564102564  24:0.10256410256410256  25:0.02564102564102564  26:0.02564102564102564  27:0.05128205128205128  28:0.05128205128205128  29:0.15384615384615385  30:0.05128205128205128  31:0.0  32:0.07692307692307693
0  1:0.0  2:0.025  3:0.025  4:0.025  5:0.025  6:0.075  7:0.075  8:0.075  9:0.0  10:0.05  11:0.0  12:0.2  13:0.05  14:0.1  15:0.15  16:0.125  17:0.0  18:0.0  19:0.0  20:0.07692307692307693  21:0.0  22:0.07692307692307693  23:0.10256410256410256  24:0.07692307692307693  25:0.02564102564102564  26:0.05128205128205128  27:0.07692307692307693  28:0.07692307692307693  29:0.05128205128205128  30:0.1282051282051282  31:0.05128205128205128  32:0.20512820512820512
0  1:0.075  2:0.05  3:0.025  4:0.1  5:0.125  6:0.125  7:0.0  8:0.075  9:0.0  10:0.075  11:0.0  12:0.025  13:0.075  14:0.075  15:0.05  16:0.125  17:0.02564102564102564  18:0.10256410256410256  19:0.02564102564102564  20:0.07692307692307693  21:0.1282051282051282  22:0.10256410256410256  23:0.02564102564102564  24:0.07692307692307693  25:0.02564102564102564  26:0.02564102564102564  27:0.0  28:0.05128205128205128  29:0.10256410256410256  30:0.07692307692307693  31:0.02564102564102564  32:0.1282051282051282
0  1:0.1  2:0.075  3:0.075  4:0.15  5:0.125  6:0.05  7:0.0  8:0.025  9:0.125  10:0.025  11:0.05  12:0.0  13:0.025  14:0.075  15:0.075  16:0.025  17:0.15384615384615385  18:0.10256410256410256  19:0.07692307692307693  20:0.07692307692307693  21:0.05128205128205128  22:0.05128205128205128  23:0.05128205128205128  24:0.02564102564102564  25:0.07692307692307693  26:0.05128205128205128  27:0.02564102564102564  28:0.05128205128205128  29:0.10256410256410256  30:0.02564102564102564  31:0.05128205128205128  32:0.02564102564102564
0  1:0.075  2:0.15  3:0.05  4:0.075  5:0.075  6:0.1  7:0.15  8:0.0  9:0.15  10:0.05  11:0.05  12:0.0  13:0.025  14:0.05  15:0.0  16:0.0  17:0.1282051282051282  18:0.15384615384615385  19:0.05128205128205128  20:0.0  21:0.1282051282051282  22:0.07692307692307693  23:0.10256410256410256  24:0.02564102564102564  25:0.07692307692307693  26:0.10256410256410256  27:0.07692307692307693  28:0.0  29:0.0  30:0.02564102564102564  31:0.02564102564102564  32:0.02564102564102564
0  1:0.125  2:0.05  3:0.05  4:0.1  5:0.05  6:0.0  7:0.025  8:0.0  9:0.05  10:0.05  11:0.075  12:0.1  13:0.1  14:0.0  15:0.125  16:0.1  17:0.1794871794871795  18:0.0  19:0.07692307692307693  20:0.07692307692307693  21:0.0  22:0.0  23:0.02564102564102564  24:0.05128205128205128  25:0.07692307692307693  26:0.05128205128205128  27:0.05128205128205128  28:0.07692307692307693  29:0.07692307692307693  30:0.05128205128205128  31:0.10256410256410256  32:0.10256410256410256
0  1:0.175  2:0.125  3:0.025  4:0.125  5:0.075  6:0.0  7:0.0  8:0.075  9:0.1  10:0.0  11:0.0  12:0.0  13:0.075  14:0.05  15:0.075  16:0.1  17:0.1794871794871795  18:0.10256410256410256  19:0.05128205128205128  20:0.10256410256410256  21:0.0  22:0.02564102564102564  23:0.02564102564102564  24:0.10256410256410256  25:0.05128205128205128  26:0.02564102564102564  27:0.0  28:0.02564102564102564  29:0.1794871794871795  30:0.02564102564102564  31:0.02564102564102564  32:0.07692307692307693
0  1:0.3  2:0.15  3:0.025  4:0.025  5:0.15  6:0.025  7:0.025  8:0.05  9:0.025  10:0.025  11:0.0  12:0.025  13:0.025  14:0.025  15:0.025  16:0.1  17:0.3076923076923077  18:0.15384615384615385  19:0.0  20:0.02564102564102564  21:0.15384615384615385  22:0.02564102564102564  23:0.02564102564102564  24:0.05128205128205128  25:0.02564102564102564  26:0.02564102564102564  27:0.0  28:0.02564102564102564  29:0.02564102564102564  30:0.02564102564102564  31:0.05128205128205128  32:0.07692307692307693
0  1:0.025  2:0.0  3:0.025  4:0.2  5:0.025  6:0.0  7:0.025  8:0.075  9:0.025  10:0.05  11:0.0  12:0.05  13:0.15  14:0.075  15:0.075  16:0.2  17:0.07692307692307693  18:0.0  19:0.02564102564102564  20:0.1282051282051282  21:0.0  22:0.02564102564102564  23:0.02564102564102564  24:0.07692307692307693  25:0.05128205128205128  26:0.02564102564102564  27:0.02564102564102564  28:0.02564102564102564  29:0.10256410256410256  30:0.07692307692307693  31:0.05128205128205128  32:0.28205128205128205
0  1:0.1  2:0.025  3:0.1  4:0.05  5:0.05  6:0.075  7:0.025  8:0.075  9:0.05  10:0.05  11:0.025  12:0.05  13:0.075  14:0.075  15:0.025  16:0.15  17:0.07692307692307693  18:0.05128205128205128  19:0.05128205128205128  20:0.07692307692307693  21:0.02564102564102564  22:0.0  23:0.10256410256410256  24:0.10256410256410256  25:0.02564102564102564  26:0.05128205128205128  27:0.02564102564102564  28:0.07692307692307693  29:0.1282051282051282  30:0.1282051282051282  31:0.0  32:0.07692307692307693
0  1:0.05  2:0.0  3:0.025  4:0.1  5:0.05  6:0.1  7:0.125  8:0.05  9:0.05  10:0.05  11:0.025  12:0.075  13:0.025  14:0.15  15:0.025  16:0.1  17:0.02564102564102564  18:0.02564102564102564  19:0.05128205128205128  20:0.07692307692307693  21:0.02564102564102564  22:0.07692307692307693  23:0.07692307692307693  24:0.15384615384615385  25:0.07692307692307693  26:0.10256410256410256  27:0.0  28:0.0  29:0.05128205128205128  30:0.10256410256410256  31:0.05128205128205128  32:0.10256410256410256
0  1:0.125  2:0.05  3:0.025  4:0.15  5:0.075  6:0.0  7:0.0  8:0.05  9:0.025  10:0.025  11:0.0  12:0.025  13:0.125  14:0.075  15:0.05  16:0.2  17:0.1282051282051282  18:0.05128205128205128  19:0.0  20:0.1794871794871795  21:0.07692307692307693  22:0.0  23:0.0  24:0.05128205128205128  25:0.0  26:0.0  27:0.0  28:0.05128205128205128  29:0.15384615384615385  30:0.07692307692307693  31:0.07692307692307693  32:0.15384615384615385
0  1:0.1  2:0.075  3:0.175  4:0.075  5:0.125  6:0.025  7:0.025  8:0.0  9:0.1  10:0.075  11:0.025  12:0.025  13:0.1  14:0.025  15:0.0  16:0.05  17:0.23076923076923078  18:0.07692307692307693  19:0.05128205128205128  20:0.05128205128205128  21:0.10256410256410256  22:0.02564102564102564  23:0.05128205128205128  24:0.0  25:0.05128205128205128  26:0.07692307692307693  27:0.05128205128205128  28:0.05128205128205128  29:0.05128205128205128  30:0.0  31:0.07692307692307693  32:0.05128205128205128
0  1:0.2  2:0.075  3:0.1  4:0.05  5:0.125  6:0.0  7:0.125  8:0.0  9:0.075  10:0.15  11:0.05  12:0.0  13:0.05  14:0.0  15:0.0  16:0.0  17:0.20512820512820512  18:0.10256410256410256  19:0.07692307692307693  20:0.02564102564102564  21:0.07692307692307693  22:0.05128205128205128  23:0.1282051282051282  24:0.0  25:0.15384615384615385  26:0.05128205128205128  27:0.05128205128205128  28:0.02564102564102564  29:0.02564102564102564  30:0.02564102564102564  31:0.0  32:0.0
0  1:0.275  2:0.05  3:0.0  4:0.175  5:0.1  6:0.0  7:0.025  8:0.0  9:0.025  10:0.025  11:0.0  12:0.025  13:0.1  14:0.05  15:0.05  16:0.1  17:0.28205128205128205  18:0.02564102564102564  19:0.05128205128205128  20:0.15384615384615385  21:0.05128205128205128  22:0.0  23:0.0  24:0.07692307692307693  25:0.02564102564102564  26:0.02564102564102564  27:0.0  28:0.02564102564102564  29:0.1282051282051282  30:0.07692307692307693  31:0.02564102564102564  32:0.05128205128205128
0  1:0.15  2:0.1  3:0.025  4:0.025  5:0.1  6:0.175  7:0.075  8:0.05  9:0.025  10:0.025  11:0.0  12:0.075  13:0.025  14:0.1  15:0.025  16:0.025  17:0.10256410256410256  18:0.1282051282051282  19:0.0  20:0.07692307692307693  21:0.15384615384615385  22:0.1282051282051282  23:0.07692307692307693  24:0.05128205128205128  25:0.02564102564102564  26:0.05128205128205128  27:0.02564102564102564  28:0.02564102564102564  29:0.02564102564102564  30:0.07692307692307693  31:0.02564102564102564  32:0.02564102564102564
0  1:0.325  2:0.1  3:0.0  4:0.1  5:0.1  6:0.1  7:0.025  8:0.0  9:0.05  10:0.0  11:0.0  12:0.0  13:0.075  14:0.025  15:0.025  16:0.075  17:0.23076923076923078  18:0.1794871794871795  19:0.0  20:0.1282051282051282  21:0.1794871794871795  22:0.0  23:0.02564102564102564  24:0.0  25:0.05128205128205128  26:0.0  27:0.0  28:0.0  29:0.10256410256410256  30:0.05128205128205128  31:0.02564102564102564  32:0.02564102564102564
0  1:0.075  2:0.1  3:0.05  4:0.05  5:0.1  6:0.075  7:0.1  8:0.025  9:0.1  10:0.05  11:0.025  12:0.025  13:0.0  14:0.075  15:0.025  16:0.125  17:0.10256410256410256  18:0.07692307692307693  19:0.07692307692307693  20:0.02564102564102564  21:0.10256410256410256  22:0.10256410256410256  23:0.05128205128205128  24:0.02564102564102564  25:0.05128205128205128  26:0.07692307692307693  27:0.02564102564102564  28:0.05128205128205128  29:0.02564102564102564  30:0.02564102564102564  31:0.05128205128205128  32:0.1282051282051282
0  1:0.1  2:0.05  3:0.0  4:0.15  5:0.1  6:0.025  7:0.0  8:0.1  9:0.025  10:0.0  11:0.025  12:0.025  13:0.075  14:0.15  15:0.05  16:0.125  17:0.15384615384615385  18:0.1282051282051282  19:0.0  20:0.02564102564102564  21:0.05128205128205128  22:0.0  23:0.0  24:0.1794871794871795  25:0.0  26:0.05128205128205128  27:0.0  28:0.02564102564102564  29:0.10256410256410256  30:0.02564102564102564  31:0.07692307692307693  32:0.1794871794871795
0  1:0.025  2:0.025  3:0.025  4:0.175  5:0.05  6:0.025  7:0.05  8:0.075  9:0.05  10:0.05  11:0.05  12:0.05  13:0.1  14:0.125  15:0.075  16:0.05  17:0.10256410256410256  18:0.07692307692307693  19:0.02564102564102564  20:0.05128205128205128  21:0.02564102564102564  22:0.02564102564102564  23:0.02564102564102564  24:0.1282051282051282  25:0.02564102564102564  26:0.07692307692307693  27:0.07692307692307693  28:0.02564102564102564  29:0.07692307692307693  30:0.05128205128205128  31:0.07692307692307693  32:0.1282051282051282
0  1:0.05  2:0.025  3:0.05  4:0.125  5:0.05  6:0.025  7:0.0  8:0.075  9:0.075  10:0.05  11:0.025  12:0.075  13:0.075  14:0.075  15:0.125  16:0.1  17:0.05128205128205128  18:0.05128205128205128  19:0.02564102564102564  20:0.1282051282051282  21:0.02564102564102564  22:0.02564102564102564  23:0.07692307692307693  24:0.02564102564102564  25:0.02564102564102564  26:0.02564102564102564  27:0.05128205128205128  28:0.1282051282051282  29:0.1282051282051282  30:0.07692307692307693  31:0.05128205128205128  32:0.10256410256410256
0  1:0.025  2:0.0  3:0.05  4:0.075  5:0.0  6:0.0  7:0.0  8:0.05  9:0.025  10:0.0  11:0.025  12:0.05  13:0.125  14:0.05  15:0.025  16:0.5  17:0.02564102564102564  18:0.0  19:0.02564102564102564  20:0.10256410256410256  21:0.02564102564102564  22:0.0  23:0.0  24:0.02564102564102564  25:0.0  26:0.0  27:0.02564102564102564  28:0.07692307692307693  29:0.1282051282051282  30:0.05128205128205128  31:0.05128205128205128  32:0.46153846153846156
0  1:0.1  2:0.075  3:0.075  4:0.05  5:0.075  6:0.075  7:0.0  8:0.1  9:0.125  10:0.025  11:0.05  12:0.0  13:0.0  14:0.05  15:0.1  16:0.1  17:0.05128205128205128  18:0.05128205128205128  19:0.1282051282051282  20:0.05128205128205128  21:0.07692307692307693  22:0.05128205128205128  23:0.05128205128205128  24:0.07692307692307693  25:0.1282051282051282  26:0.02564102564102564  27:0.0  28:0.05128205128205128  29:0.05128205128205128  30:0.10256410256410256  31:0.05128205128205128  32:0.05128205128205128
0  1:0.05  2:0.025  3:0.075  4:0.075  5:0.025  6:0.0  7:0.0  8:0.075  9:0.05  10:0.025  11:0.025  12:0.125  13:0.1  14:0.05  15:0.1  16:0.2  17:0.07692307692307693  18:0.05128205128205128  19:0.0  20:0.07692307692307693  21:0.05128205128205128  22:0.0  23:0.02564102564102564  24:0.02564102564102564  25:0.02564102564102564  26:0.0  27:0.07692307692307693  28:0.1282051282051282  29:0.07692307692307693  30:0.05128205128205128  31:0.10256410256410256  32:0.23076923076923078
0  1:0.05  2:0.075  3:0.05  4:0.1  5:0.15  6:0.175  7:0.025  8:0.05  9:0.025  10:0.025  11:0.025  12:0.05  13:0.05  14:0.125  15:0.025  16:0.0  17:0.05128205128205128  18:0.1282051282051282  19:0.02564102564102564  20:0.07692307692307693  21:0.07692307692307693  22:0.15384615384615385  23:0.10256410256410256  24:0.07692307692307693  25:0.07692307692307693  26:0.0  27:0.0  28:0.02564102564102564  29:0.07692307692307693  30:0.10256410256410256  31:0.0  32:0.02564102564102564
0  1:0.1  2:0.075  3:0.075  4:0.05  5:0.0  6:0.0  7:0.1  8:0.075  9:0.125  10:0.05  11:0.075  12:0.05  13:0.05  14:0.05  15:0.075  16:0.05  17:0.02564102564102564  18:0.05128205128205128  19:0.1282051282051282  20:0.07692307692307693  21:0.10256410256410256  22:0.05128205128205128  23:0.0  24:0.02564102564102564  25:0.05128205128205128  26:0.05128205128205128  27:0.10256410256410256  28:0.10256410256410256  29:0.07692307692307693  30:0.02564102564102564  31:0.10256410256410256  32:0.02564102564102564
0  1:0.125  2:0.05  3:0.1  4:0.05  5:0.075  6:0.0  7:0.025  8:0.05  9:0.075  10:0.025  11:0.0  12:0.125  13:0.05  14:0.075  15:0.075  16:0.1  17:0.10256410256410256  18:0.05128205128205128  19:0.05128205128205128  20:0.10256410256410256  21:0.05128205128205128  22:0.02564102564102564  23:0.05128205128205128  24:0.02564102564102564  25:0.05128205128205128  26:0.02564102564102564  27:0.07692307692307693  28:0.07692307692307693  29:0.1282051282051282  30:0.05128205128205128  31:0.02564102564102564  32:0.10256410256410256
0  1:0.1  2:0.075  3:0.025  4:0.1  5:0.075  6:0.05  7:0.0  8:0.075  9:0.0  10:0.025  11:0.025  12:0.05  13:0.15  14:0.05  15:0.05  16:0.15  17:0.07692307692307693  18:0.05128205128205128  19:0.0  20:0.1794871794871795  21:0.1282051282051282  22:0.0  23:0.02564102564102564  24:0.02564102564102564  25:0.02564102564102564  26:0.02564102564102564  27:0.0  28:0.05128205128205128  29:0.10256410256410256  30:0.1282051282051282  31:0.07692307692307693  32:0.10256410256410256
0  1:0.05  2:0.05  3:0.025  4:0.125  5:0.05  6:0.05  7:0.1  8:0.075  9:0.075  10:0.075  11:0.025  12:0.025  13:0.075  14:0.125  15:0.025  16:0.05  17:0.05128205128205128  18:0.07692307692307693  19:0.05128205128205128  20:0.07692307692307693  21:0.07692307692307693  22:0.1282051282051282  23:0.05128205128205128  24:0.02564102564102564  25:0.05128205128205128  26:0.0  27:0.02564102564102564  28:0.10256410256410256  29:0.07692307692307693  30:0.07692307692307693  31:0.05128205128205128  32:0.07692307692307693
0  1:0.05  2:0.0  3:0.05  4:0.175  5:0.025  6:0.025  7:0.0  8:0.05  9:0.1  10:0.025  11:0.05  12:0.025  13:0.1  14:0.05  15:0.1  16:0.175  17:0.1282051282051282  18:0.0  19:0.02564102564102564  20:0.10256410256410256  21:0.0  22:0.0  23:0.05128205128205128  24:0.05128205128205128  25:0.07692307692307693  26:0.0  27:0.07692307692307693  28:0.05128205128205128  29:0.07692307692307693  30:0.10256410256410256  31:0.05128205128205128  32:0.20512820512820512
0  1:0.175  2:0.025  3:0.075  4:0.1  5:0.075  6:0.025  7:0.025  8:0.0  9:0.075  10:0.025  11:0.05  12:0.075  13:0.075  14:0.05  15:0.05  16:0.1  17:0.10256410256410256  18:0.05128205128205128  19:0.10256410256410256  20:0.1282051282051282  21:0.10256410256410256  22:0.0  23:0.0  24:0.02564102564102564  25:0.1282051282051282  26:0.02564102564102564  27:0.02564102564102564  28:0.05128205128205128  29:0.07692307692307693  30:0.02564102564102564  31:0.07692307692307693  32:0.07692307692307693
0  1:0.125  2:0.0  3:0.0  4:0.175  5:0.025  6:0.0  7:0.05  8:0.025  9:0.1  10:0.025  11:0.075  12:0.05  13:0.05  14:0.075  15:0.1  16:0.125  17:0.05128205128205128  18:0.0  19:0.05128205128205128  20:0.1794871794871795  21:0.05128205128205128  22:0.0  23:0.0  24:0.05128205128205128  25:0.07692307692307693  26:0.05128205128205128  27:0.07692307692307693  28:0.05128205128205128  29:0.10256410256410256  30:0.05128205128205128  31:0.10256410256410256  32:0.10256410256410256
0  1:0.15  2:0.1  3:0.0  4:0.1  5:0.175  6:0.1  7:0.0  8:0.1  9:0.0  10:0.025  11:0.0  12:0.0  13:0.05  14:0.125  15:0.025  16:0.05  17:0.07692307692307693  18:0.1282051282051282  19:0.0  20:0.15384615384615385  21:0.1282051282051282  22:0.1282051282051282  23:0.02564102564102564  24:0.07692307692307693  25:0.02564102564102564  26:0.0  27:0.0  28:0.0  29:0.15384615384615385  30:0.10256410256410256  31:0.0  32:0.0
0  1:0.15  2:0.075  3:0.025  4:0.1  5:0.05  6:0.1  7:0.0  8:0.075  9:0.1  10:0.0  11:0.075  12:0.025  13:0.05  14:0.05  15:0.075  16:0.05  17:0.15384615384615385  18:0.1282051282051282  19:0.02564102564102564  20:0.05128205128205128  21:0.07692307692307693  22:0.02564102564102564  23:0.05128205128205128  24:0.05128205128205128  25:0.05128205128205128  26:0.02564102564102564  27:0.02564102564102564  28:0.10256410256410256  29:0.07692307692307693  30:0.05128205128205128  31:0.05128205128205128  32:0.05128205128205128
0  1:0.15  2:0.05  3:0.1  4:0.075  5:0.15  6:0.025  7:0.0  8:0.0  9:0.05  10:0.075  11:0.025  12:0.025  13:0.025  14:0.05  15:0.05  16:0.15  17:0.07692307692307693  18:0.07692307692307693  19:0.10256410256410256  20:0.10256410256410256  21:0.1282051282051282  22:0.0  23:0.0  24:0.05128205128205128  25:0.10256410256410256  26:0.02564102564102564  27:0.0  28:0.05128205128205128  29:0.07692307692307693  30:0.07692307692307693  31:0.07692307692307693  32:0.05128205128205128
0  1:0.075  2:0.05  3:0.05  4:0.075  5:0.075  6:0.025  7:0.05  8:0.025  9:0.1  10:0.0  11:0.075  12:0.15  13:0.0  14:0.1  15:0.125  16:0.025  17:0.02564102564102564  18:0.05128205128205128  19:0.1282051282051282  20:0.05128205128205128  21:0.07692307692307693  22:0.02564102564102564  23:0.02564102564102564  24:0.05128205128205128  25:0.05128205128205128  26:0.07692307692307693  27:0.07692307692307693  28:0.10256410256410256  29:0.07692307692307693  30:0.02564102564102564  31:0.07692307692307693  32:0.07692307692307693
0  1:0.05  2:0.05  3:0.075  4:0.1  5:0.125  6:0.05  7:0.025  8:0.05  9:0.05  10:0.1  11:0.05  12:0.025  13:0.05  14:0.075  15:0.075  16:0.05  17:0.02564102564102564  18:0.10256410256410256  19:0.02564102564102564  20:0.10256410256410256  21:0.10256410256410256  22:0.02564102564102564  23:0.05128205128205128  24:0.07692307692307693  25:0.07692307692307693  26:0.1282051282051282  27:0.02564102564102564  28:0.0  29:0.07692307692307693  30:0.0  31:0.1282051282051282  32:0.05128205128205128
0  1:0.025  2:0.1  3:0.025  4:0.125  5:0.1  6:0.025  7:0.025  8:0.05  9:0.025  10:0.025  11:0.0  12:0.075  13:0.1  14:0.05  15:0.075  16:0.175  17:0.1282051282051282  18:0.0  19:0.05128205128205128  20:0.10256410256410256  21:0.02564102564102564  22:0.02564102564102564  23:0.02564102564102564  24:0.1282051282051282  25:0.02564102564102564  26:0.02564102564102564  27:0.0  28:0.07692307692307693  29:0.07692307692307693  30:0.15384615384615385  31:0.05128205128205128  32:0.10256410256410256
0  1:0.2  2:0.125  3:0.0  4:0.125  5:0.1  6:0.025  7:0.0  8:0.05  9:0.05  10:0.0  11:0.05  12:0.025  13:0.125  14:0.025  15:0.075  16:0.025  17:0.23076923076923078  18:0.10256410256410256  19:0.05128205128205128  20:0.07692307692307693  21:0.07692307692307693  22:0.05128205128205128  23:0.0  24:0.05128205128205128  25:0.05128205128205128  26:0.0  27:0.02564102564102564  28:0.05128205128205128  29:0.1282051282051282  30:0.02564102564102564  31:0.02564102564102564  32:0.05128205128205128
0  1:0.05  2:0.0  3:0.1  4:0.05  5:0.05  6:0.1  7:0.025  8:0.075  9:0.05  10:0.025  11:0.025  12:0.1  13:0.025  14:0.125  15:0.05  16:0.15  17:0.02564102564102564  18:0.05128205128205128  19:0.07692307692307693  20:0.05128205128205128  21:0.0  22:0.02564102564102564  23:0.07692307692307693  24:0.1282051282051282  25:0.05128205128205128  26:0.02564102564102564  27:0.02564102564102564  28:0.10256410256410256  29:0.10256410256410256  30:0.15384615384615385  31:0.02564102564102564  32:0.07692307692307693
